Timestamp,Ambient.WindDir,Ambient.WindSpeed,Grid.Power,Ambient.Temperature
2023-01-15T07:00:00Z,198.6,7.06,1058.32,18.0
2023-01-15T07:10:00Z,198.09,7.44,1316.7,18.0
2023-01-15T07:20:00Z,197.6,6.87,949.9,18.0
2023-01-15T07:30:00Z,196.75,7.09,1088.06,17.0
2023-01-15T07:40:00Z,209.51,4.11,492.67,18.0
2023-01-15T07:50:00Z,200.54,7.28,1183.11,18.0
2023-01-15T08:00:00Z,198.78,7.72,1252.19,18.0
2023-01-15T08:10:00Z,196.52,8.01,1716.79,17.0
2023-01-15T08:20:00Z,198.49,7.46,956.73,17.0
2023-01-15T08:30:00Z,207.04,6.81,581.57,17.0
2023-01-15T08:40:00Z,189.06,6.32,473.06,17.0
2023-01-15T08:50:00Z,199.79,6.86,1268.74,17.0
2023-01-15T09:00:00Z,199.45,6.26,1316.99,17.0
2023-01-15T09:10:00Z,200.2,7.73,1350.38,16.0
2023-01-15T09:20:00Z,198.58,8.35,1747.18,17.0
2023-01-15T09:30:00Z,191.84,6.85,1009.42,17.0
2023-01-15T09:40:00Z,190.88,7.99,1153.45,17.0
2023-01-15T09:50:00Z,184.71,7.29,1057.06,16.0
2023-01-15T10:00:00Z,186.81,6.7,794.41,17.0
2023-01-15T10:10:00Z,187.67,7.39,1104.2,16.0
2023-01-15T10:20:00Z,194.75,6.36,815.26,16.0
2023-01-15T10:30:00Z,187.33,6.77,802.43,16.0
2023-01-15T10:40:00Z,182.89,5.59,479.26,17.0
2023-01-15T10:50:00Z,190.18,5.48,437.2,17.0
2023-01-15T11:00:00Z,188.04,5.56,350.79,16.0
2023-01-15T11:10:00Z,189.38,6.52,575.0,17.0
2023-01-15T11:20:00Z,184.27,6.47,666.16,17.0
2023-01-15T11:30:00Z,187.77,4.88,244.98,17.0
2023-01-15T11:40:00Z,167.86,4.27,179.35,17.0
2023-01-15T11:50:00Z,158.14,5.16,384.47,17.0
2023-01-15T12:00:00Z,161.13,5.74,287.84,17.0
2023-01-15T12:10:00Z,163.88,3.94,144.37,18.0
2023-01-15T12:20:00Z,157.33,5.15,294.9,18.0
2023-01-15T12:30:00Z,146.88,5.88,566.6,19.0
2023-01-15T12:40:00Z,111.71,6.08,632.97,19.0
2023-01-15T12:50:00Z,158.06,6.25,493.76,20.0
2023-01-15T13:00:00Z,140.09,6.73,396.39,21.0
2023-01-15T13:10:00Z,191.44,5.19,397.04,21.0
2023-01-15T13:20:00Z,155.17,6.31,884.32,21.0
2023-01-15T13:40:00Z,144.69,6.55,846.28,21.0
2023-01-15T13:50:00Z,185.04,6.84,619.27,22.0
2023-01-15T14:00:00Z,163.51,6.69,712.34,21.0
2023-01-15T14:10:00Z,177.51,8.25,1088.86,21.0
2023-01-15T14:20:00Z,179.05,7.49,1469.09,21.0
2023-01-15T14:30:00Z,165.82,6.2,810.22,21.0
2023-01-15T14:40:00Z,162.56,6.34,974.25,21.0
2023-01-15T14:50:00Z,159.07,6.19,747.82,21.0
2023-01-15T15:00:00Z,166.73,6.78,1083.36,21.0
2023-01-15T15:10:00Z,178.31,6.87,972.33,22.0
2023-01-15T15:20:00Z,156.11,8.13,1517.31,21.0
2023-01-15T15:30:00Z,177.03,7.3,947.4,22.0
2023-01-15T15:40:00Z,174.87,7.66,1164.76,22.0
2023-01-15T15:50:00Z,181.93,7.9,1043.71,22.0
2023-01-15T16:00:00Z,171.11,10.69,2855.18,22.0
2023-01-15T16:10:00Z,163.64,8.74,1655.81,22.0
2023-01-15T16:20:00Z,176.81,7.65,1839.98,23.0
2023-01-15T16:30:00Z,181.73,8.01,1688.98,23.0
2023-01-15T16:40:00Z,187.93,7.8,1669.56,23.0
2023-01-15T16:50:00Z,188.73,8.95,2190.47,22.0
2023-01-15T17:00:00Z,165.11,8.64,1570.98,22.0
2023-01-15T17:10:00Z,163.36,8.96,1603.31,23.0
2023-01-15T17:20:00Z,189.87,9.74,1950.12,23.0
2023-01-15T17:30:00Z,206.49,7.66,1442.99,23.0
2023-01-15T17:40:00Z,152.44,7.4,1497.5,23.0
2023-01-15T17:50:00Z,158.7,8.68,1846.67,23.0
2023-01-15T18:00:00Z,170.62,8.89,1898.23,23.0
2023-01-15T18:10:00Z,169.14,7.55,1205.62,24.0
2023-01-15T18:20:00Z,177.77,7.8,1875.58,23.0
2023-01-15T18:30:00Z,178.75,9.94,2446.99,24.0
2023-01-15T18:40:00Z,157.8,9.14,2315.07,24.0
2023-01-15T18:50:00Z,155.27,6.8,1023.22,23.0
2023-01-15T19:00:00Z,161.86,8.04,1693.35,23.0
2023-01-15T19:10:00Z,183.94,7.98,1517.79,23.0
2023-01-15T19:20:00Z,160.01,6.15,841.39,23.0
2023-01-15T19:30:00Z,151.56,8.39,1571.73,24.0
2023-01-15T19:40:00Z,175.18,8.27,1747.05,23.0
2023-01-15T19:50:00Z,164.53,8.71,1652.35,23.0
2023-01-15T20:00:00Z,157.24,9.02,2245.79,23.0
2023-01-15T20:10:00Z,160.23,8.97,2163.46,23.0
2023-01-15T20:20:00Z,150.12,7.83,2020.53,23.0
2023-01-15T20:30:00Z,159.52,7.74,1936.42,23.0
2023-01-15T20:40:00Z,147.43,7.84,1447.27,23.0
2023-01-15T20:50:00Z,129.37,8.84,1859.83,23.0
2023-01-15T21:00:00Z,151.46,8.37,2145.42,23.0
2023-01-15T21:10:00Z,136.89,7.47,1086.19,22.0
2023-01-15T21:20:00Z,153.84,8.89,2324.5,22.0
2023-01-15T21:30:00Z,131.37,6.9,1367.53,22.0
2023-01-15T21:40:00Z,135.78,8.76,1641.32,22.0
2023-01-15T21:50:00Z,145.9,10.67,2573.82,22.0
2023-01-15T22:00:00Z,146.76,8.29,1908.84,21.0
2023-01-15T22:10:00Z,142.14,7.97,2209.49,21.0
2023-01-15T22:20:00Z,140.94,8.1,1671.53,21.0
2023-01-15T22:30:00Z,142.69,7.69,1589.29,21.0
2023-01-15T22:40:00Z,130.68,7.78,1418.81,21.0
2023-01-15T22:50:00Z,125.68,5.82,848.29,21.0
2023-01-15T23:00:00Z,153.97,5.56,614.68,20.0
2023-01-15T23:10:00Z,123.09,6.94,964.22,20.0
2023-01-15T23:20:00Z,137.93,6.1,514.62,20.0
2023-01-15T23:30:00Z,129.65,5.7,549.66,19.0
2023-01-15T23:40:00Z,131.99,5.76,561.23,20.0
2023-01-15T23:50:00Z,126.24,5.23,512.05,19.0
2023-01-16T00:00:00Z,127.9,4.72,305.33,18.0
2023-01-16T00:10:00Z,124.42,4.22,134.69,19.0
2023-01-16T00:20:00Z,118.42,5.27,377.0,18.0
2023-01-16T00:30:00Z,114.59,5.82,279.17,18.0
2023-01-16T00:40:00Z,123.74,4.83,362.81,18.0
2023-01-16T00:50:00Z,108.39,5.66,457.01,18.0
2023-01-16T01:00:00Z,115.04,6.45,875.54,18.0
2023-01-16T01:10:00Z,100.68,4.57,149.38,17.0
2023-01-16T01:20:00Z,104.43,5.08,360.17,17.0
2023-01-16T01:30:00Z,110.67,6.24,619.24,17.0
2023-01-16T01:40:00Z,104.14,5.25,416.15,17.0
2023-01-16T01:50:00Z,96.91,5.13,359.65,17.0
2023-01-16T02:00:00Z,108.77,5.4,437.36,17.0
2023-01-16T02:10:00Z,116.09,5.65,634.56,17.0
2023-01-16T02:20:00Z,108.37,5.8,511.26,16.0
2023-01-16T02:30:00Z,107.36,5.31,401.72,17.0
2023-01-16T02:40:00Z,96.43,4.86,245.46,17.0
2023-01-16T02:50:00Z,102.72,5.03,381.1,17.0
2023-01-16T03:00:00Z,106.51,4.89,296.24,17.0
2023-01-16T03:10:00Z,98.18,6.55,692.02,17.0
2023-01-16T03:20:00Z,91.47,6.71,959.77,16.0
2023-01-16T03:30:00Z,95.39,6.33,859.57,16.0
2023-01-16T03:40:00Z,84.35,6.32,673.55,16.0
2023-01-16T03:50:00Z,90.68,6.21,810.0,16.0
2023-01-16T04:00:00Z,78.18,6.22,703.84,16.0
2023-01-16T04:10:00Z,78.02,7.05,1239.47,16.0
2023-01-16T04:20:00Z,73.81,7.79,1443.92,17.0
2023-01-16T04:30:00Z,80.66,7.53,1387.1,16.0
2023-01-16T04:40:00Z,71.41,6.28,913.92,17.0
2023-01-16T04:50:00Z,71.44,6.7,1194.94,16.0
2023-01-16T05:00:00Z,75.6,8.08,1609.3,16.0
2023-01-16T05:10:00Z,71.48,8.88,1882.98,16.0
2023-01-16T05:20:00Z,63.28,6.55,1117.98,16.0
2023-01-16T05:30:00Z,74.0,7.9,1414.15,16.0
2023-01-16T05:40:00Z,70.84,8.24,1712.11,16.0
2023-01-16T05:50:00Z,76.07,6.52,1306.74,16.0
2023-01-16T06:00:00Z,72.41,8.2,1835.8,16.0
2023-01-16T06:10:00Z,75.16,8.43,1926.58,16.0
2023-01-16T06:20:00Z,72.35,7.88,1796.13,16.0
2023-01-16T06:30:00Z,83.83,8.47,1421.37,15.0
2023-01-16T06:40:00Z,77.37,5.99,986.64,15.0
2023-01-16T06:50:00Z,72.78,7.07,1404.29,16.0
2023-01-16T07:00:00Z,59.13,5.91,1138.19,15.0
2023-01-16T07:10:00Z,59.09,6.88,2250.22,16.0
2023-01-16T07:20:00Z,78.77,7.7,1406.56,15.0
2023-01-16T07:30:00Z,76.18,7.22,805.04,15.0
2023-01-16T07:40:00Z,64.55,8.44,2212.86,16.0
2023-01-16T07:50:00Z,66.45,6.3,929.38,15.0
2023-01-16T08:00:00Z,76.62,4.06,552.66,16.0
2023-01-16T08:10:00Z,73.36,5.66,563.12,16.0
2023-01-16T08:20:00Z,49.91,5.86,537.91,15.0
2023-01-16T08:30:00Z,62.2,4.82,631.06,16.0
2023-01-16T08:40:00Z,56.8,4.13,372.61,17.0
2023-01-16T08:50:00Z,53.73,4.74,460.51,17.0
2023-01-16T09:00:00Z,45.89,3.98,320.6,17.0
2023-01-16T09:10:00Z,70.92,4.5,391.71,18.0
2023-01-16T09:20:00Z,63.12,3.74,192.65,19.0
2023-01-16T09:30:00Z,59.81,5.46,382.03,19.0
2023-01-16T09:40:00Z,54.31,4.77,267.85,19.0
2023-01-16T09:50:00Z,43.94,3.51,199.14,19.0
2023-01-16T10:00:00Z,59.45,4.43,251.48,20.0
2023-01-16T10:10:00Z,61.06,4.11,475.89,19.0
2023-01-16T10:20:00Z,57.85,4.36,367.3,19.0
2023-01-16T10:30:00Z,80.69,3.11,232.43,21.0
2023-01-16T10:40:00Z,64.72,2.63,142.81,21.0
2023-01-16T10:50:00Z,38.95,6.84,644.73,20.0
2023-01-16T11:00:00Z,50.82,5.0,278.52,21.0
2023-01-16T11:10:00Z,54.97,4.31,332.07,21.0
2023-01-16T11:20:00Z,64.45,3.4,145.12,22.0
2023-01-16T11:40:00Z,75.24,4.36,189.18,23.0
2023-01-16T11:50:00Z,74.74,5.15,553.41,23.0
2023-01-16T12:00:00Z,69.56,4.83,173.91,23.0
2023-01-16T12:10:00Z,51.72,3.56,118.8,24.0
2023-01-16T14:00:00Z,162.83,4.03,102.96,27.0
2023-01-16T14:10:00Z,130.76,6.02,755.61,27.0
2023-01-16T14:20:00Z,105.29,5.55,553.83,28.0
2023-01-16T14:30:00Z,109.47,4.43,359.57,28.0
2023-01-16T14:40:00Z,123.6,7.45,699.18,28.0
2023-01-16T14:50:00Z,118.67,4.17,329.25,28.0
2023-01-16T15:00:00Z,111.79,6.69,977.63,29.0
2023-01-16T15:10:00Z,104.08,5.81,621.38,29.0
2023-01-16T15:20:00Z,118.03,4.04,205.2,29.0
2023-01-16T15:30:00Z,131.88,5.18,470.66,30.0
2023-01-16T16:20:00Z,137.0,5.33,538.12,32.0
2023-01-16T16:40:00Z,103.73,6.4,626.73,30.0
2023-01-16T17:30:00Z,171.46,4.64,198.09,31.0
2023-01-16T18:50:00Z,167.2,5.95,560.52,33.0
2023-01-16T19:00:00Z,155.62,4.24,165.22,32.0
2023-01-16T19:20:00Z,153.0,6.07,520.18,32.0
2023-01-16T19:40:00Z,137.86,4.64,311.73,32.0
2023-01-16T19:50:00Z,102.49,6.03,233.03,32.0
2023-01-16T20:00:00Z,158.42,8.17,1637.67,31.0
2023-01-16T20:10:00Z,135.26,5.56,642.01,31.0
2023-01-16T20:20:00Z,122.86,7.16,1146.37,32.0
2023-01-16T20:30:00Z,133.84,9.42,2079.29,30.0
2023-01-16T20:40:00Z,117.59,6.42,1102.93,30.0
2023-01-16T20:50:00Z,140.1,8.24,1833.04,30.0
2023-01-16T21:00:00Z,135.45,9.74,2377.29,30.0
2023-01-16T21:10:00Z,140.07,9.89,2400.91,29.0
2023-01-16T21:20:00Z,123.68,9.2,2099.03,29.0
2023-01-16T21:30:00Z,126.97,6.81,1200.33,28.0
2023-01-16T21:40:00Z,113.62,9.76,2415.31,28.0
2023-01-16T21:50:00Z,121.02,8.28,1884.94,28.0
2023-01-16T22:00:00Z,114.66,10.13,3142.8,28.0
2023-01-16T22:10:00Z,110.51,8.46,1692.02,27.0
2023-01-16T22:20:00Z,113.22,10.1,2910.61,27.0
2023-01-16T22:30:00Z,110.85,10.59,3141.97,28.0
2023-01-16T22:40:00Z,114.61,9.4,2750.67,27.0
2023-01-16T22:50:00Z,110.76,8.56,1655.93,27.0
2023-01-16T23:00:00Z,107.97,11.15,2989.44,27.0
2023-01-16T23:10:00Z,112.72,9.19,2160.98,26.0
2023-01-16T23:20:00Z,105.88,10.0,2569.33,26.0
2023-01-16T23:30:00Z,103.83,8.35,1831.07,25.0
2023-01-16T23:40:00Z,108.84,9.69,2045.27,25.0
2023-01-16T23:50:00Z,107.07,8.56,1759.85,25.0
2023-01-17T00:00:00Z,107.97,7.8,1590.37,25.0
2023-01-17T00:10:00Z,104.11,9.67,2448.67,25.0
2023-01-17T00:20:00Z,104.14,9.25,2562.04,24.0
2023-01-17T00:30:00Z,100.66,7.79,1856.45,24.0
2023-01-17T00:40:00Z,95.29,11.15,2478.39,24.0
2023-01-17T00:50:00Z,91.15,10.78,2348.59,24.0
2023-01-17T01:00:00Z,85.58,10.7,2771.08,24.0
2023-01-17T01:10:00Z,92.41,11.23,2833.81,24.0
2023-01-17T01:20:00Z,98.81,9.33,1705.29,23.0
2023-01-17T01:30:00Z,98.94,7.89,2088.94,23.0
2023-01-17T01:40:00Z,90.42,10.55,3061.55,23.0
2023-01-17T01:50:00Z,89.25,11.18,3184.4,23.0
2023-01-17T02:00:00Z,87.02,9.17,2087.59,23.0
2023-01-17T02:10:00Z,87.3,9.69,2565.07,23.0
2023-01-17T02:20:00Z,76.5,11.57,3388.91,23.0
2023-01-17T02:30:00Z,77.41,12.8,3442.12,22.0
2023-01-17T02:40:00Z,80.72,13.16,3458.62,22.0
2023-01-17T02:50:00Z,79.36,12.43,3445.69,22.0
2023-01-17T03:00:00Z,75.69,12.29,3438.93,22.0
2023-01-19T13:50:00Z,304.26,4.81,240.06,28.0
2023-01-19T14:00:00Z,301.9,4.42,183.52,29.0
2023-01-19T18:00:00Z,76.93,4.9,274.89,32.0
2023-01-19T18:50:00Z,32.2,5.04,270.4,33.0
2023-01-19T19:10:00Z,21.2,4.34,215.32,34.0
2023-01-19T19:30:00Z,44.3,4.4,203.2,34.0
2023-01-19T20:10:00Z,76.18,6.02,415.86,34.0
2023-01-19T20:20:00Z,13.22,7.01,827.0,33.0
2023-01-19T20:30:00Z,33.78,5.0,391.6,33.0
2023-01-19T20:50:00Z,71.67,5.1,351.24,34.0
2023-01-19T21:00:00Z,38.0,6.71,1396.14,33.0
2023-01-19T21:10:00Z,82.32,5.14,499.33,33.0
2023-01-19T21:20:00Z,22.76,7.33,1258.25,32.0
2023-01-19T21:30:00Z,36.01,6.5,840.36,32.0
2023-01-19T21:40:00Z,37.36,6.7,652.2,32.0
2023-01-19T21:50:00Z,37.56,5.67,518.32,33.0
2023-01-19T22:00:00Z,46.72,3.69,104.34,32.0
2023-01-19T22:10:00Z,56.27,6.09,758.86,32.0
2023-01-19T22:20:00Z,33.9,6.96,670.99,31.0
2023-01-19T22:30:00Z,25.1,7.1,774.98,32.0
2023-01-19T22:40:00Z,29.42,6.44,514.58,32.0
2023-01-19T22:50:00Z,39.72,5.55,468.2,32.0
2023-01-19T23:00:00Z,23.94,4.58,244.33,32.0
2023-01-19T23:10:00Z,23.8,6.88,786.84,32.0
2023-01-19T23:20:00Z,20.88,6.7,889.42,32.0
2023-01-19T23:30:00Z,13.24,6.66,860.3,32.0
2023-01-19T23:40:00Z,13.6,7.5,1280.37,32.0
2023-01-19T23:50:00Z,9.7,6.83,880.52,30.0
2023-01-20T00:00:00Z,11.78,6.98,973.95,31.0
2023-01-20T00:10:00Z,11.08,6.82,965.99,31.0
2023-01-20T00:20:00Z,3.74,6.63,920.27,30.0
2023-01-20T00:30:00Z,4.5,6.69,820.1,30.0
2023-01-20T00:40:00Z,7.33,6.8,828.57,31.0
2023-01-20T00:50:00Z,8.43,6.37,801.81,31.0
2023-01-20T01:00:00Z,9.74,6.04,745.44,31.0
2023-01-20T01:10:00Z,10.54,6.24,684.23,31.0
2023-01-20T01:20:00Z,5.1,5.79,557.28,31.0
2023-01-20T01:30:00Z,5.22,5.23,434.96,31.0
2023-01-20T01:40:00Z,5.46,5.06,390.76,31.0
2023-01-20T01:50:00Z,14.77,4.9,284.8,30.0
2023-01-20T02:00:00Z,15.59,5.06,299.7,30.0
2023-01-20T02:10:00Z,22.16,5.0,245.36,30.0
2023-01-20T02:20:00Z,21.52,4.99,198.14,30.0
2023-01-20T02:30:00Z,31.22,4.45,179.39,29.0
2023-01-20T02:40:00Z,32.51,4.21,138.89,30.0
2023-01-20T02:50:00Z,32.26,4.77,188.77,30.0
2023-01-20T03:00:00Z,29.22,4.79,159.63,30.0
2023-01-20T03:10:00Z,49.5,4.12,100.36,30.0
2023-01-20T03:20:00Z,42.38,4.69,181.18,29.0
2023-01-20T03:30:00Z,27.97,4.92,242.22,30.0
2023-01-20T03:40:00Z,29.2,5.63,419.62,30.0
2023-01-20T03:50:00Z,27.26,6.52,905.42,30.0
2023-01-20T04:00:00Z,48.48,9.4,2813.12,27.0
2023-01-20T04:10:00Z,38.64,10.44,2359.47,27.0
2023-01-20T04:20:00Z,32.24,11.22,2869.39,27.0
2023-01-20T04:30:00Z,33.68,8.23,2325.63,27.0
2023-01-20T04:40:00Z,32.83,8.3,2265.91,27.0
2023-01-20T04:50:00Z,39.6,9.3,2387.21,27.0
2023-01-20T05:00:00Z,38.1,8.27,1917.59,27.0
2023-01-20T05:10:00Z,33.05,7.2,829.74,27.0
2023-01-20T05:20:00Z,28.82,6.52,895.74,27.0
2023-01-20T05:30:00Z,27.56,7.52,1521.61,27.0
2023-01-20T05:40:00Z,41.5,8.9,1595.77,26.0
2023-01-20T05:50:00Z,43.65,7.62,1286.36,26.0
2023-01-20T06:00:00Z,28.44,7.54,1640.74,26.0
2023-01-20T06:10:00Z,39.62,7.42,1432.25,26.0
2023-01-20T06:20:00Z,22.38,7.54,1411.69,26.0
2023-01-20T06:30:00Z,37.6,7.4,861.0,26.0
2023-01-20T06:40:00Z,32.51,6.8,723.59,26.0
2023-01-20T06:50:00Z,28.75,6.5,928.59,26.0
2023-01-20T07:00:00Z,35.19,6.62,875.17,26.0
2023-01-20T07:10:00Z,35.38,6.25,688.44,26.0
2023-01-20T07:20:00Z,34.6,8.92,1901.17,26.0
2023-01-20T07:30:00Z,41.7,9.22,2420.68,26.0
2023-01-20T07:40:00Z,49.86,7.9,1512.7,25.0
2023-01-20T07:50:00Z,46.39,9.81,2606.22,25.0
2023-01-20T08:00:00Z,47.37,10.0,2883.92,25.0
2023-01-20T08:10:00Z,39.15,9.44,2370.4,25.0
2023-01-20T08:20:00Z,38.73,10.98,3142.63,25.0
2023-01-20T08:30:00Z,27.8,9.38,2492.51,25.0
2023-01-20T08:40:00Z,28.46,10.1,2640.53,25.0
2023-01-20T08:50:00Z,37.96,10.06,3460.02,25.0
2023-01-20T09:00:00Z,37.76,12.04,3555.22,26.0
2023-01-20T09:10:00Z,317.0,8.0,1817.93,26.0
2023-01-20T09:20:00Z,267.54,22.88,3488.74,21.0
2023-01-20T09:30:00Z,271.76,17.14,3444.88,19.0
2023-01-20T09:40:00Z,271.2,12.1,3443.7,20.0
2023-01-20T09:50:00Z,254.6,7.1,1028.39,20.0
2023-01-20T10:00:00Z,253.16,4.55,240.79,20.0
2023-01-20T10:10:00Z,270.6,3.87,144.97,20.0
2023-01-20T10:20:00Z,286.74,4.68,371.55,21.0
2023-01-20T12:30:00Z,113.96,5.37,259.5,20.0
2023-01-20T12:40:00Z,106.5,8.65,1798.28,19.0
2023-01-20T12:50:00Z,95.92,11.94,3619.32,21.0
2023-01-20T13:00:00Z,93.84,14.72,3465.87,19.0
2023-01-20T13:10:00Z,90.13,9.39,2326.82,20.0
2023-01-20T13:20:00Z,93.8,6.88,1136.0,20.0
2023-01-20T13:30:00Z,84.5,5.7,627.91,20.0
2023-01-20T13:40:00Z,60.4,3.85,248.33,21.0
2023-01-20T13:50:00Z,77.96,4.72,337.57,21.0
2023-01-20T14:00:00Z,86.5,6.57,882.67,21.0
2023-01-20T14:10:00Z,74.99,6.16,624.3,21.0
2023-01-20T14:20:00Z,74.09,5.92,334.31,22.0
2023-01-20T14:40:00Z,28.94,4.98,319.24,22.0
2023-01-20T14:50:00Z,21.03,5.49,440.58,23.0
2023-01-20T15:00:00Z,36.85,6.29,672.51,22.0
2023-01-20T15:10:00Z,49.47,4.67,408.82,23.0
2023-01-20T15:20:00Z,36.22,5.58,432.65,24.0
2023-01-20T15:30:00Z,39.81,5.83,528.61,24.0
2023-01-20T15:40:00Z,4.94,3.89,231.89,24.0
2023-01-20T15:50:00Z,352.73,5.84,496.62,24.0
2023-01-20T16:00:00Z,341.92,8.44,1916.66,25.0
2023-01-20T16:10:00Z,329.48,8.61,1891.03,25.0
2023-01-20T16:20:00Z,328.24,10.04,3321.08,25.0
2023-01-20T16:30:00Z,335.44,9.06,2039.92,26.0
2023-01-20T16:40:00Z,313.76,9.79,2895.29,26.0
2023-01-20T16:50:00Z,312.33,10.72,3526.92,25.0
2023-01-20T17:00:00Z,321.5,7.17,2360.08,25.0
2023-01-20T17:10:00Z,322.88,9.96,2688.92,25.0
2023-01-20T17:20:00Z,313.76,8.91,2261.04,26.0
2023-01-20T17:30:00Z,308.17,10.85,3457.79,26.0
2023-01-20T17:40:00Z,311.62,9.82,2919.47,25.0
2023-01-20T17:50:00Z,309.93,8.15,2035.6,25.0
2023-01-20T18:00:00Z,312.94,9.08,2737.55,25.0
2023-01-20T18:10:00Z,314.83,9.19,2018.78,25.0
2023-01-20T18:20:00Z,315.03,7.99,1598.52,25.0
2023-01-20T18:30:00Z,314.91,8.43,2102.77,25.0
2023-01-20T18:40:00Z,318.8,6.44,851.5,25.0
2023-01-20T18:50:00Z,326.89,8.54,1820.28,25.0
2023-01-20T19:00:00Z,319.55,7.29,1317.63,26.0
2023-01-20T19:10:00Z,317.88,8.2,1492.82,25.0
2023-01-20T19:20:00Z,319.74,8.14,1778.64,26.0
2023-01-20T19:30:00Z,299.49,5.42,347.43,27.0
2023-01-20T19:40:00Z,314.58,7.86,1094.41,26.0
2023-01-20T19:50:00Z,318.79,6.45,769.52,27.0
2023-01-20T20:00:00Z,327.8,6.69,751.89,26.0
2023-01-20T20:10:00Z,329.48,6.16,958.94,27.0
2023-01-20T20:20:00Z,325.14,7.26,1174.82,28.0
2023-01-20T20:30:00Z,333.92,6.67,787.36,27.0
2023-01-20T20:40:00Z,351.21,4.78,318.4,27.0
2023-01-20T20:50:00Z,350.37,8.37,1773.39,27.0
2023-01-20T21:00:00Z,349.35,8.16,1541.36,26.0
2023-01-20T21:10:00Z,352.46,6.84,815.76,27.0
2023-01-20T21:20:00Z,340.85,6.83,946.5,27.0
2023-01-20T21:30:00Z,356.7,8.6,1667.51,27.0
2023-01-20T21:40:00Z,328.99,8.0,1225.57,27.0
2023-01-20T21:50:00Z,327.95,5.48,479.8,27.0
2023-01-20T22:00:00Z,355.47,6.97,1218.87,27.0
2023-01-20T22:10:00Z,326.97,6.96,1341.2,26.0
2023-01-20T22:20:00Z,345.25,7.69,1246.87,26.0
2023-01-20T22:30:00Z,329.82,6.85,1375.83,26.0
2023-01-20T22:40:00Z,349.75,7.9,1238.93,26.0
2023-01-20T22:50:00Z,330.96,7.49,1171.48,26.0
2023-01-20T23:00:00Z,343.35,6.98,1172.59,26.0
2023-01-20T23:10:00Z,329.38,6.8,687.24,25.0
2023-01-20T23:20:00Z,340.58,7.57,1003.06,25.0
2023-01-20T23:30:00Z,327.46,9.33,1998.2,25.0
2023-01-20T23:40:00Z,330.6,10.26,2816.78,25.0
2023-01-20T23:50:00Z,326.57,10.4,2930.84,25.0
2023-01-21T00:00:00Z,320.75,11.45,3446.33,25.0
2023-01-21T00:10:00Z,323.16,10.94,3491.72,25.0
2023-01-21T00:20:00Z,319.62,11.98,3461.5,24.0
2023-01-21T00:30:00Z,248.3,16.77,3467.56,19.0
2023-01-21T00:40:00Z,232.24,13.83,3460.29,18.0
2023-01-21T00:50:00Z,243.68,6.53,924.49,18.0
2023-01-21T01:00:00Z,254.05,4.47,111.44,18.0
2023-01-21T01:20:00Z,200.6,4.85,153.89,19.0
2023-01-21T01:30:00Z,225.56,4.18,151.83,19.0
2023-01-21T01:40:00Z,230.95,4.78,170.11,18.0
2023-01-21T01:50:00Z,256.86,7.94,1214.05,18.0
2023-01-21T02:00:00Z,279.25,7.35,1060.34,18.0
2023-01-21T02:10:00Z,268.65,6.36,680.08,18.0
2023-01-21T02:20:00Z,313.65,5.94,565.75,18.0
2023-01-21T02:30:00Z,319.43,6.7,598.65,17.0
2023-01-21T02:40:00Z,327.87,8.5,1680.06,18.0
2023-01-21T02:50:00Z,17.64,5.5,347.38,18.0
2023-01-21T03:00:00Z,77.14,6.29,787.8,18.0
2023-01-24T14:30:00Z,305.84,11.36,3454.93,27.0
2023-01-24T14:40:00Z,303.97,10.75,3333.69,28.0
2023-01-24T14:50:00Z,290.59,12.07,3443.08,27.0
2023-01-24T15:00:00Z,296.54,8.76,2475.22,27.0
2023-01-24T15:10:00Z,295.16,10.84,3625.84,28.0
2023-01-24T15:20:00Z,290.03,6.69,1139.6,28.0
2023-01-24T15:30:00Z,276.41,12.51,3624.92,29.0
2023-01-24T15:40:00Z,267.05,11.67,3437.96,29.0
2023-01-24T15:50:00Z,282.55,11.8,3546.66,30.0
2023-01-24T16:00:00Z,266.75,9.5,2371.12,30.0
2023-01-24T16:10:00Z,269.91,9.28,2831.84,30.0
2023-01-24T16:20:00Z,220.29,21.99,2626.64,27.0
2023-01-24T16:30:00Z,215.67,16.26,3448.19,24.0
2023-01-24T16:40:00Z,219.31,14.28,3441.2,23.0
2023-01-24T16:50:00Z,209.27,16.96,3428.16,23.0
2023-01-24T17:00:00Z,195.73,15.42,3476.05,22.0
2023-01-24T17:10:00Z,199.83,16.96,3462.65,22.0
2023-01-24T17:20:00Z,198.31,17.27,3449.33,23.0
2023-01-24T17:30:00Z,189.56,17.38,3443.55,23.0
2023-01-24T17:40:00Z,194.87,14.99,3470.29,23.0
2023-01-24T17:50:00Z,180.47,14.62,3431.82,23.0
2023-01-24T18:00:00Z,177.82,14.8,3468.16,23.0
2023-01-24T18:10:00Z,175.44,15.6,3433.35,23.0
2023-01-24T18:20:00Z,189.68,13.58,3437.38,24.0
2023-01-24T18:30:00Z,170.98,9.59,2652.97,25.0
2023-01-24T18:40:00Z,163.82,12.68,3435.05,23.0
2023-01-24T18:50:00Z,156.28,10.87,3636.2,24.0
2023-01-24T19:00:00Z,142.94,11.9,3447.14,23.0
2023-01-24T19:10:00Z,152.51,11.4,3641.42,24.0
2023-01-24T19:20:00Z,151.97,9.49,2495.38,24.0
